"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.681639250E0,-4.785548401E-1,-9.379495239E0,5.548960876E-1,9.408073945E0
2.691652250E0,-8.538244629E-1,-9.612859955E0,7.183561707E-1,9.677402974E0
2.701664250E0,-8.836125183E-1,-9.643246765E0,6.177653503E-1,9.703330010E0
2.711676250E0,-8.134085083E-1,-9.627230072E0,1.764830017E-1,9.663143304E0
2.721689250E0,-7.280859375E-1,-9.651928711E0,-3.960763550E-1,9.687451339E0
2.731701250E0,-7.014413452E-1,-9.676926727E0,-7.792794800E-1,9.733560877E0
2.741714250E0,-7.825726318E-1,-9.698332214E0,-8.916957092E-1,9.770628890E0
2.751726250E0,-8.271798706E-1,-9.634714508E0,-7.237449646E-1,9.697203564E0
2.761738250E0,-7.581733704E-1,-9.485175476E0,-3.417393494E-1,9.521563236E0
2.771751250E0,-6.352789307E-1,-9.378297729E0,8.382568359E-2,9.400163529E0
2.781763250E0,-4.894821167E-1,-9.384584656E0,3.430865479E-1,9.403601985E0
2.791776250E0,-3.341052246E-1,-9.452094269E0,3.161425781E-1,9.463279479E0
2.801788250E0,-1.977388000E-1,-9.571246490E0,5.867797852E-2,9.573468709E0
2.811800250E0,-8.966354370E-2,-9.693841553E0,-2.514770508E-1,9.697517430E0
2.821813250E0,2.245330811E-3,-9.773775330E0,-6.614744568E-1,9.796133813E0
2.831825250E0,8.981323242E-2,-9.857601013E0,-9.723779297E-1,9.905850947E0
2.841837250E0,1.386117554E-1,-9.900711365E0,-1.158291321E0,9.969199443E0
2.851850250E0,1.440005493E-1,-9.885892181E0,-1.200503540E0,9.959558681E0
2.861862250E0,1.339714050E-1,-9.859397278E0,-1.121168518E0,9.923844107E0
2.871875250E0,8.711883545E-2,-9.834998016E0,-9.616003418E-1,9.882279640E0
2.881887250E0,1.826202393E-2,-9.808203735E0,-7.864645386E-1,9.839701240E0
2.891899250E0,-7.244934082E-2,-9.791438599E0,-6.050418091E-1,9.810381966E0
2.901912250E0,-1.758842468E-1,-9.777517548E0,-4.162843323E-1,9.787955727E0
2.911924250E0,-2.567161560E-1,-9.748178558E0,-2.243833923E-1,9.754139444E0
2.921937250E0,-3.372486877E-1,-9.727671204E0,-5.643264771E-2,9.733679077E0
2.931949250E0,-4.330494690E-1,-9.699978790E0,6.331832886E-2,9.709847042E0
2.941961250E0,-5.420228577E-1,-9.643546143E0,9.984237671E-2,9.659282555E0
2.951974250E0,-6.637197876E-1,-9.549391937E0,9.145980835E-2,9.572866615E0
2.961986250E0,-7.878117371E-1,-9.355095978E0,1.164578247E-1,9.388931276E0
2.971999250E0,-9.086105347E-1,-9.039552155E0,1.775308228E-1,9.086836273E0
2.982011250E0,-9.997709656E-1,-8.617429962E0,2.249821472E-1,8.678148311E0
2.992023250E0,-1.085392914E0,-8.180189209E0,2.303709412E-1,8.255098064E0
3.002036250E0,-1.132395172E0,-7.776329041E0,1.216969299E-1,7.859288919E0
3.012048250E0,-1.113534393E0,-7.388934631E0,-2.421963501E-1,7.476294062E0
3.022064833E0,-1.010398865E0,-7.085515594E0,-8.740324402E-1,7.210365442E0
3.032076833E0,-8.327183533E-1,-6.954238586E0,-1.646725616E0,7.194898153E0
3.042088833E0,-5.881269836E-1,-6.915918274E0,-2.321522369E0,7.318830851E0
3.052101833E0,-2.975811768E-1,-7.027735748E0,-2.753374329E0,7.553720573E0
3.062113833E0,-5.628295898E-2,-7.188351746E0,-2.721490631E0,7.686486834E0
3.072126833E0,1.631607056E-2,-7.174131317E0,-2.192790070E0,7.501783432E0
3.082138833E0,7.035369873E-3,-7.029981079E0,-1.689686279E0,7.230195239E0
3.092150833E0,6.601272583E-2,-6.920109558E0,-1.417402496E0,7.064085490E0
3.102163833E0,2.038760376E-1,-6.874454498E0,-1.255738678E0,6.991177992E0
3.112175833E0,3.335064697E-1,-6.818321228E0,-1.188229065E0,6.929113886E0
3.122188833E0,4.162843323E-1,-6.734944611E0,-1.135987701E0,6.842750880E0
3.132200833E0,3.805087280E-1,-6.609505463E0,-9.846524048E-1,6.693271973E0
3.142212833E0,2.701881409E-1,-6.517446899E0,-1.045126648E0,6.606239886E0
3.152225833E0,2.240840149E-1,-6.584806824E0,-1.682650909E0,6.800088870E0
3.162237833E0,1.640588379E-1,-6.727011108E0,-2.428250427E0,7.153739854E0
3.172250833E0,7.679031372E-2,-6.701114960E0,-2.826272736E0,7.273146226E0
3.182262833E0,6.735992432E-3,-6.664141846E0,-3.029100952E0,7.320265329E0
3.192274833E0,-2.844085693E-3,-6.786886597E0,-3.383264465E0,7.583423779E0
